type,name,res_id,src,value,fuzzy
field,"ekd.balances.product.material,product_uom",0,Unit Ref.,Ед.изм.,0
field,"ekd.balances.product.material,qbalance",0,Quantity start balance,Кол-во на начало,0
field,"ekd.balances.product.material,qbalance_end",0,Quantity balance end period,Кол-во на конец периода,0
field,"ekd.balances.product.material,qcredit",0,Quantity revenue turnover,Кол-во расход,0
field,"ekd.balances.product.material,qdebit",0,Quantity input turnover,Кол-во приход,0
field,"ekd.balances.product.material,rec_name",0,Name,Наименование,0
field,"ekd.balances.product.material,state",0,State,Статус,0
field,"ekd.balances.product.material,transfer",0,ID Transfer balance,Перенос остаток,0
field,"ekd.balances.product.material,type_balance",0,Type Balance,Тип учета остатка,0
field,"ekd.balances.product.material,unit_digits",0,Unit Digits,цифры ед.изм.,0
field,"ekd.balances.product.material,unit_price",0,Price input,Цена за ед.,0
field,"ekd.balances.securities,assets",0,Assets,Активы,0
field,"ekd.balances.securities,asssets",0,Assets,Активы,0
field,"ekd.balances.securities,balance",0,Balances start period,"Остаток 
на начало",0
field,"ekd.balances.securities,balance_end",0,Balance end period,Остаток на конец,0
field,"ekd.balances.securities,credit",0,Amount revenue turnover,Расход ТМЦ,0
field,"ekd.balances.securities,ct_line",0,Ref entry credit lines,Проводки по кредиту счета (списание ТМЦ),0
field,"ekd.balances.securities,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.balances.securities,debit",0,Amount input turnover,Приход,0
field,"ekd.balances.securities,deleted",0,Flag Deleting,Флаг удаления,0
field,"ekd.balances.securities,dt_line",0,Ref entry debit lines,Проводки по дебету счета (приход ТМЦ),0
field,"ekd.balances.securities,parent",0,ID Parent balance,,0
field,"ekd.balances.securities,party",0,Party Ref.,МОЛ,0
field,"ekd.balances.securities,period",0,Period,Период,0
field,"ekd.balances.securities,product",0,Product Ref.,ТМЦ,0
field,"ekd.balances.securities,product_uom",0,Unit Ref.,Ед.изм.,0
field,"ekd.balances.securities,qbalance",0,Quantity start balance,Кол-во на начало,0
field,"ekd.balances.securities,qbalance_end",0,Quantity balance end period,Кол-во на конец периода,0
field,"ekd.balances.securities,qcredit",0,Quantity revenue turnover,Кол-во расход,0
field,"ekd.balances.securities,qdebit",0,Quantity input turnover,Кол-во приход,0
field,"ekd.balances.securities,rec_name",0,Name,Наименование,0
field,"ekd.balances.securities,state",0,State,Статус,0
field,"ekd.balances.securities,transfer",0,ID Transfer balance,Перенос остаток,0
field,"ekd.balances.securities,unit_digits",0,Unit Digits,цифры ед.изм.,0
field,"ekd.balances.securities,unit_price",0,Price input,Цена за ед.,0
field,"ekd.book.bank,amount_currency",0,Amount in currency,Сумма в валюте,0
